dns_qdomainname,day,num_clients,rank,registration_period,client_sum_group,prob_obs_num_clients
presage.io,2022-11-02,695,,2922.0,13812-15789,0.0037800037800074238
kahoot.com,2022-10-17,67,271539.0,9129.0,1020-1053,0.0037811650714874023
laphamsquarterly.org,2022-11-14,67,162789.0,6574.0,1020-1053,0.0037811650714874023
uptime.com,2022-10-11,67,,10957.0,1020-1053,0.0037811650714874023
novelupdates.com,2022-11-10,18,69307.0,4018.0,152-152,0.0037819098644815696
yottagames.com,2022-10-31,31,,2191.0,344-349,0.0037827205326070867
ssacdn.com,2022-10-05,1572,,4383.0,32653-41345,0.0037829857907373254
mgtv.com,2022-11-27,41,,9131.0,440-449,0.0037842951750236553
tnltd.net,2022-11-02,41,,6574.0,440-449,0.0037842951750236553
tinder.com,2022-10-03,244,,9130.0,4056-4373,0.003788634097705801
rocketmortgage.com,2022-10-04,58,,8766.0,694-714,0.0037910699241792134
blackfriday.com,2022-11-02,58,2280.0,8035.0,694-714,0.0037910699241792134
indexexchange.com,2022-10-05,108,149340.0,4981.0,1580-1641,0.0037931034482753256
tindersparks.com,2022-10-14,108,,3652.0,1580-1641,0.0037931034482753256
octillion.tv,2022-10-06,207,,1461.0,3538-3778,0.003794308537194535
cash.me,2022-10-03,207,72280.0,5478.0,3538-3778,0.003794308537194535
fwdcmp.com,2022-11-03,75,,1461.0,1054-1084,0.0037948341290238163
cedexis.net,2022-10-03,870,,5478.0,18246-21349,0.0037952420623978966
googlezip.net,2022-10-25,1123,,4383.0,21350-25775,0.003795944819935504
superawesome.tv,2022-10-25,63,452002.0,4383.0,905-932,0.0037963084173318062
judo.app,2022-10-04,32,,1826.0,363-368,0.003797886393659189
coca-cola.com,2022-11-10,32,36995.0,10591.0,363-368,0.003797886393659189
evnttrck.io,2022-10-03,32,,731.0,363-368,0.003797886393659189
context.news,2022-12-16,32,,730.0,363-368,0.003797886393659189
smithmicro.com,2022-11-02,70,56065.0,10957.0,791-812,0.003798794865077726
fcagcv.com,2023-01-19,36,,1826.0,308-312,0.003798814769792047
clashroyale.com,2022-11-07,333,,3288.0,5630-6164,0.003801900950476722
lendingtree.com,2022-10-03,405,8305.0,9495.0,7588-8502,0.003801910703844058
dsers.com,2022-11-01,16,,2922.0,70-70,0.0038030043734550434
globalcybersecurityforum.com,2022-10-17,16,,2192.0,70-70,0.0038030043734550434
gravityshavings.net,2022-11-09,16,,2557.0,70-70,0.0038030043734550434
webtoons.com,2022-10-05,139,7405.0,9130.0,2478-2575,0.00380423606827085
myagi.com,2023-01-05,14,,8766.0,53-53,0.0038054968287527524
gbtcdn.com,2022-11-04,14,,2191.0,53-53,0.0038054968287527524
creedaileenboiler.com,2022-11-07,14,,365.0,53-53,0.0038054968287527524
strem.io,2022-11-08,14,28528.0,3287.0,53-53,0.0038054968287527524
wismolabs.net,2022-12-21,14,,1461.0,53-53,0.0038054968287527524
thefantasyfootballers.com,2022-11-02,14,195102.0,4018.0,53-53,0.0038054968287527524
creedaileenboiler.com,2022-11-10,14,,365.0,53-53,0.0038054968287527524
thevillages.com,2023-01-11,14,145496.0,11810.0,53-53,0.0038054968287527524
haloapps.com,2022-10-24,32,,2922.0,300-303,0.0038055699705933366
vitaminwater.com,2022-10-17,32,660640.0,7670.0,300-303,0.0038055699705933366
eab.com,2022-11-15,32,217634.0,11324.0,300-303,0.0038055699705933366
invesco.com,2022-10-05,32,115163.0,10591.0,300-303,0.0038055699705933366
salliemae.com,2022-10-31,32,20090.0,10592.0,300-303,0.0038055699705933366
woobox.com,2022-10-03,19,5759.0,5479.0,211-212,0.0038062283737024805
worthpoint.com,2022-10-06,19,26686.0,6209.0,211-212,0.0038062283737024805
concursolutions.com,2022-10-03,292,2148.0,7671.0,5169-5629,0.003810249571346791
ywxi.net,2022-10-03,148,518004.0,3287.0,2802-2949,0.0038125815190153123
razer.com,2022-10-03,148,433783.0,10591.0,2802-2949,0.0038125815190153123
sweatco.in,2022-10-04,148,,3287.0,2802-2949,0.0038125815190153123
yuzu.com,2022-10-03,165,259814.0,9130.0,3125-3317,0.0038129640778648
study.com,2022-11-14,165,1706.0,12053.0,3125-3317,0.0038129640778648
apxlv.com,2022-10-03,224,,4383.0,3779-4055,0.0038156441409770148
wisepops.com,2022-11-02,370,119073.0,5844.0,6781-7587,0.0038167938931318313
edu-apps.org,2022-10-19,587,,3652.0,12291-13811,0.0038178601359427633
edu-apps.org,2022-10-31,587,,3652.0,12291-13811,0.0038178601359427633
offerup-apis.com,2022-11-10,17,,2191.0,201-201,0.0038182512409318248
soma.com,2023-01-13,17,25840.0,9132.0,201-201,0.0038182512409318248
soma.com,2023-01-02,17,25840.0,9132.0,201-201,0.0038182512409318248
soma.com,2022-12-21,17,25840.0,9132.0,201-201,0.0038182512409318248
soma.com,2022-12-17,17,25840.0,9132.0,201-201,0.0038182512409318248
soma.com,2022-12-16,17,25840.0,9132.0,201-201,0.0038182512409318248
vidcache.net,2022-11-03,17,,3652.0,201-201,0.0038182512409318248
rollingstone.com,2022-11-10,303,1028.0,10591.0,4721-5168,0.0038190954773876795
mlbstatic.com,2022-10-18,303,,4018.0,4721-5168,0.0038190954773876795
schoox.com,2022-10-03,303,125051.0,5114.0,4721-5168,0.0038190954773876795
amazon.work,2022-10-11,238,97710.0,3287.0,4374-4720,0.0038212815990601445
fireflyengagement.com,2022-11-14,15,,1461.0,135-135,0.003824091778202643
livehelpnow.net,2022-10-11,105,19271.0,7671.0,1936-2010,0.003824091778202754
liftoff.io,2022-10-03,772,228933.0,4017.0,15790-18245,0.0038272279934459252
wayfair.com,2022-10-05,1330,618.0,6939.0,25776-32652,0.003827925628872686
sourcegraph.com,2022-10-17,77,479032.0,4748.0,1159-1203,0.003829194708748762
rvguide.com,2022-11-03,13,293000.0,7670.0,34-34,0.0038325471698114066
silverpush.co,2022-10-06,13,382060.0,3651.0,34-34,0.0038325471698114066
zlthunder.net,2022-11-09,29,,2922.0,170-172,0.0038334204565255714
ladsp.jp,2022-10-18,179,,,2950-3124,0.0038345105953594416
telkomhosting.com,2022-11-02,11,777334.0,7305.0,12-12,0.00383589059372913
prosperstack.com,2022-10-27,11,,730.0,12-12,0.00383589059372913
3qsdn.com,2022-12-13,11,,4383.0,12-12,0.00383589059372913
tsg211.com,2022-11-05,11,,730.0,12-12,0.00383589059372913
thestationerystudio.com,2022-11-10,11,151058.0,9130.0,12-12,0.00383589059372913
textrecruit.com,2022-11-08,33,,3287.0,304-307,0.0038360589541692747
ocelotbot.com,2022-10-11,4488,,1096.0,81864-136004,0.003837018088831634
mercury.com,2022-12-21,15,,12052.0,48-48,0.003838245373543492
maurices.com,2022-10-04,48,15652.0,10226.0,615-630,0.0038384987205001275
byjus.com,2022-11-08,106,159773.0,4018.0,1642-1700,0.0038396386222475654
autozone.com,2022-10-03,106,3772.0,13514.0,1642-1700,0.0038396386222475654
usatodaynetworkservice.com,2022-11-08,83,,2556.0,1358-1407,0.0038396386222477874
vystarcu.org,2022-10-07,13,36243.0,8035.0,45-45,0.0038420773714891165
pepperfry.com,2022-12-19,13,2078.0,4383.0,45-45,0.0038420773714891165
pool-x.io,2022-10-19,13,,,45-45,0.0038420773714891165
amsa-trk.com,2022-12-20,13,,365.0,45-45,0.0038420773714891165
wegmans.com,2022-10-13,89,19150.0,11322.0,1309-1357,0.0038422420612499453
sunglasshut.com,2022-10-04,20,19562.0,10226.0,138-138,0.003842459173870827
kitaboo.com,2022-10-11,20,218783.0,5844.0,138-138,0.003842459173870827
whitehouseblackmarket.com,2022-10-07,20,15760.0,9132.0,138-138,0.003842459173870827
tradedoubler.com,2022-10-03,44,2803.0,8766.0,532-543,0.0038429865495472892
wyzant.io,2022-11-07,44,,1826.0,532-543,0.0038429865495472892
cartocdn.com,2022-10-05,44,,4383.0,532-543,0.0038429865495472892
imvu.com,2022-11-14,34,5998.0,6939.0,323-327,0.0038430744595677746
imvu.com,2022-10-05,34,5998.0,6939.0,323-327,0.0038430744595677746
imvu.com,2022-11-07,34,5998.0,6939.0,323-327,0.0038430744595677746
locpub.com,2022-10-24,34,,5844.0,323-327,0.0038430744595677746
umbrella.com,2022-10-19,3041,,10591.0,56005-81863,0.00384404173527797
instructure.com,2022-11-15,9650,611.0,9495.0,136005-280761,0.0038454495514225195
aatkit.com,2022-10-04,147,,2556.0,2290-2376,0.0038461538461534994
kakao.com,2022-11-07,147,3280.0,9860.0,2290-2376,0.0038461538461534994
yeezysupply.com,2022-10-17,19,581175.0,3653.0,110-110,0.0038461538461539435
mgo-images.com,2022-10-19,19,,2922.0,110-110,0.0038461538461539435
printrunner.com,2022-11-04,19,118137.0,10227.0,110-110,0.0038461538461539435
njm.com,2022-11-14,29,197250.0,10226.0,276-279,0.003847563209967042
booksamillion.com,2022-11-08,29,28686.0,10226.0,276-279,0.003847563209967042
vrvm.com,2022-11-02,117,,5844.0,2102-2196,0.0038481539261572273
samsungrs.com,2022-10-03,117,,2191.0,2102-2196,0.0038481539261572273
cashappapi.com,2022-10-04,355,,365.0,6165-6780,0.0038503307335394643
advanseads.com,2022-11-03,543,,4383.0,9669-10926,0.003853021332579476
tempo.io,2023-01-20,19,440701.0,3652.0,202-203,0.0038572806171649487
tempo.io,2023-01-06,19,440701.0,3652.0,202-203,0.0038572806171649487
swannsecurity.com,2022-11-04,19,,6940.0,202-203,0.0038572806171649487
factcheck.org,2022-10-06,15,21207.0,7305.0,84-84,0.0038574994327207346
75hardapp.com,2022-10-21,15,,365.0,84-84,0.0038574994327207346
gymshark.io,2022-10-05,28,,2191.0,339-343,0.003858972110156178
funimation.com,2022-10-19,28,15715.0,9497.0,339-343,0.003858972110156178
schneider-electric.com,2022-12-23,28,11081.0,9495.0,339-343,0.003858972110156178
slyce.it,2022-10-03,28,746764.0,3652.0,339-343,0.003858972110156178
dots-services.com,2022-10-11,28,,730.0,339-343,0.003858972110156178
marcjacobs.com,2022-10-05,21,39456.0,9496.0,185-186,0.003859939343810126
harley-davidson.com,2022-11-03,21,10149.0,10591.0,185-186,0.003859939343810126
webconnex.com,2022-11-01,22,65823.0,9497.0,236-237,0.0038600723763571043
collegefactual.com,2022-10-27,22,87992.0,4017.0,236-237,0.0038600723763571043
scryfall.com,2022-10-03,22,,2556.0,236-237,0.0038600723763571043
flowcode.com,2022-10-26,26,,5114.0,231-232,0.0038603828212965263
movio.co,2022-11-03,26,,4382.0,231-232,0.0038603828212965263
movio.co,2022-11-10,26,,4382.0,231-232,0.0038603828212965263
ffm.to,2022-10-25,26,,,231-232,0.0038603828212965263
samsungknox.com,2022-10-03,473,134295.0,4017.0,8503-9668,0.0038613674891683214
weigelbroadcasting.com,2022-10-31,90,,4748.0,1522-1579,0.0038614179984985952
whattoexpect.com,2022-11-10,90,7396.0,9861.0,1522-1579,0.0038614179984985952
weigelbroadcasting.com,2022-11-07,90,,4748.0,1522-1579,0.0038614179984985952
smadex.com,2022-10-04,2109,894878.0,4018.0,41346-56004,0.003862068965471588
marinsm.com,2022-11-02,98,199432.0,8401.0,1771-1850,0.00386532397518069
narrativeenneagram.org,2023-01-04,23,,1096.0,150-151,0.0038659793814433963
iplsc.com,2022-10-04,20,157917.0,4383.0,207-208,0.0038665330087357397
mentimeter.com,2022-11-14,20,268281.0,4383.0,207-208,0.0038665330087357397
yo-star.com,2022-10-11,20,,5113.0,207-208,0.0038665330087357397
galegroup.com,2022-10-19,20,11677.0,8764.0,207-208,0.0038665330087357397
yoshki.com,2022-11-09,20,,5479.0,207-208,0.0038665330087357397
shmoop.com,2022-10-24,20,3216.0,7670.0,136-136,0.003866976024748947
hydr0.io,2022-10-22,20,,731.0,136-136,0.003866976024748947
smoothieking.com,2022-10-19,20,192977.0,9860.0,136-136,0.003866976024748947
modernhire.com,2022-11-02,20,,5479.0,136-136,0.003866976024748947
nextdayflyers.com,2022-11-03,20,63256.0,9862.0,136-136,0.003866976024748947
princetonreview.com,2022-11-03,20,19502.0,11599.0,136-136,0.003866976024748947
google.com,2022-10-03,186910,1.0,11322.0,280762-15442591,0.0038672542494831985
tg5tj2cu.com,2022-10-03,32,,1461.0,333-338,0.0038693700665530795
avis.com,2022-10-03,32,8491.0,10593.0,333-338,0.0038693700665530795
sn-cloudflare.com,2022-11-03,32,,365.0,333-338,0.0038693700665530795
centraljersey.com,2022-11-07,32,343743.0,7670.0,333-338,0.0038693700665530795
tg5tj2cu.com,2022-10-04,32,,1461.0,333-338,0.0038693700665530795
nanit.com,2022-10-03,32,,6209.0,333-338,0.0038693700665530795
arc.io,2022-10-11,100,,3652.0,1472-1521,0.0038702333523054078
prezicdn.net,2022-10-03,100,,2191.0,1472-1521,0.0038702333523054078
